studentID,studentName,studentLastName,regionID
9326,Carol,Garcia,2
9327,Tara,Ward,1
9328,Susan,Bauer,1
9329,Mark,Roberson,4
9330,Corey,Williams,1
9331,Jesse,Graves,2
9332,Carolyn,Rojas,3
9333,Jason,Daugherty,1
9334,Erin,White,4
9335,Robin,Harris,2
9336,Ronald,Diaz,3
9337,James,Santos,2
9338,Brandon,Gray,2
9339,Erin,Lawson,4
9340,Thomas,Hayes,4
9341,Lindsay,Johnson,1
9342,Lee,Fuentes,4
9343,David,Atkinson,1
9344,Brandon,Hunter,4
9345,Samantha,West,1
9346,Michaela,Frost,1
9347,James,Smith,1
9348,Adam,Reid,2
9349,Debra,Miller,3
9350,David,Jackson,1
9351,Heather,Dunn,2
9352,Bill,Thomas,1
9353,Kenneth,Sandoval,4
9354,Shelby,Oconnor,2
9355,Sarah,Cruz,4
9356,Eric,Benson,2
9357,Lisa,Ellis,1
9358,Chris,Cabrera,1
9359,Kimberly,Warren,4
9360,Richard,Hughes,2
9361,Patrick,Curtis,2
9362,Steven,Ford,2
9363,Ronald,Nichols,3
9364,Diana,Mitchell,4
9365,Vanessa,Higgins,3
9366,Sarah,Parks,1
9367,Adam,Guerrero,2
9368,Craig,Perry,1
9369,Michael,Lewis,1
9370,Sean,Strong,1
9371,Martin,Lester,2
9372,Jennifer,Ford,3
9373,Michaela,Ramos,1
9374,Nicholas,Diaz,1
9375,Brent,Smith,1
9376,Kim,Harris,3
9377,Tina,Tyler,1
9378,Kathryn,Taylor,3
9379,Tristan,Stevenson,3
9380,Sharon,Garrett,2
9381,John,Butler,1
9382,Jeffrey,King,1
9383,Michael,Thompson,2
9384,Christy,Schmidt,1
9385,Gary,Kramer,1
9386,Robin,Smith,1
9387,Amy,Johnson,3
9388,Chris,Willis,1
9389,John,Anderson,3
9390,Whitney,Carter,2
9391,Jennifer,Hurst,1
9392,Brandon,Hull,1
9393,Shane,Leonard,2
9394,Jennifer,Gordon,1
9395,Jennifer,Wong,3
9396,Emily,Henderson,3
9397,Christopher,Parks,3
9398,Matthew,Ruiz,2
9399,Roy,Robinson,2
9400,Linda,Harrison,3
9401,Monica,James,1
9402,Rhonda,Smith,2
9403,James,Solomon,1
9404,Harry,Lee,2
9405,Amanda,Osborn,4
9406,Ethan,Stephens,3
9407,Samuel,Boone,1
9408,Andrew,Sullivan,2
9409,Anthony,Price,2
9410,Allison,Jackson,2
9411,Jared,Murray,1
9412,Nancy,Cochran,2
9413,Daniel,Sanders,1
9414,Ronald,Phillips,1
9415,Ryan,Duke,1
9416,Danielle,Gray,2
9417,Michael,Chambers,4
9418,Joseph,Reed,2
9419,James,Williamson,4
9420,Donald,Johnson,2
9421,Robert,Deleon,1
9422,Lori,Mitchell,1
9423,Zachary,Mcdonald,4
9424,Brandon,Smith,2
9425,Linda,Peterson,2
9426,Matthew,Barrera,4
9427,Andrew,Rodriguez,2
9428,Mark,Clark,2
9429,Samuel,Guerrero,1
9430,Ryan,Allen,2
9431,Megan,Sloan,1
9432,Elizabeth,Jarvis,4
9433,Ryan,Rogers,4
9434,Sean,Hicks,1
9435,Ashley,Spears,3
9436,Dorothy,Galvan,1
9437,Tom,Hudson,2
9438,Keith,Wong,1
9439,Brian,Warner,2
9440,Robert,Tucker,1
9441,Kevin,Smith,4
9442,David,Brown,2
9443,Amy,Mcguire,2
9444,Alexander,Doyle,2
9445,Thomas,Martin,4
9446,Jamie,Sims,4
9447,Robert,Johnson,1
9448,Brandon,Griffin,1
9449,Christie,Moody,3
9450,Joseph,Deleon,4
9451,George,Davis,4
9452,Julie,Kim,3
9453,Jennifer,Miller,4
9454,John,Garcia,2
9455,Jeremiah,Grant,1
9456,Kevin,Johnson,3
9457,Justin,Thompson,2
9458,Ernest,Wilson,4
9459,Clarence,Baird,2
9460,Christopher,Ferguson,2
9461,Audrey,Roberts,2
9462,David,Sutton,2
9463,Matthew,Adams,1
9464,Brandon,Green,2
9465,David,Morales,1
9466,Steven,Barnes,1
9467,Brenda,Spencer,1
9468,Julie,Hall,4
9469,Megan,Osborne,2
9470,Elizabeth,Long,1
9471,Shannon,Brooks,1
9472,Joy,Wallace,4
9473,Tyler,Gonzalez,4
9474,Stephanie,Lozano,3
9475,James,Maynard,1
9476,Patty,Greene,1
9477,Patrick,Koch,1
9478,Sherry,Ryan,2
9479,Trevor,Bentley,1
9480,Cindy,Wilson,2
9481,Jorge,Thomas,1
9482,Louis,Williams,3
9483,Stacey,Oconnor,1
9484,Jennifer,Wilcox,3
9485,Wendy,Lindsey,3
9486,Gerald,Cook,4
9487,Ryan,Clark,1
9488,Brian,Sanders,3
9489,David,Finley,1
9490,Brandy,Hendrix,4
9491,Julia,King,1
9492,Justin,Jones,3
9493,Zachary,Austin,4
9494,Selena,Garcia,4
9495,Lisa,Foster,2
9496,Anthony,Edwards,1
9497,Miguel,Cole,1
9498,Julie,Martin,2
9499,Hayley,Rodriguez,4
9500,Kenneth,Rivera,3
9501,John,Lam,1
9502,Derek,Logan,2
9503,Philip,Nelson,4
9504,Gloria,Campos,1
9505,Emily,Bell,1
9506,Michael,Bolton,2
9507,Dennis,Wright,2
9508,Kristen,Green,1
9509,Anna,Steele,4
9510,Anthony,Wilson,1
9511,William,Preston,2
9512,Joseph,Rodriguez,1
9513,John,Haynes,1
9514,Rachel,Campbell,3
9515,Patrick,Jacobs,1
9516,Suzanne,Lopez,3
9517,Rebecca,Kane,4
9518,Catherine,Steele,2
9519,Michael,Hunt,2
9520,Janet,Griffin,2
9521,Marcus,Walters,4
9522,Jennifer,Miller,2
9523,David,Walker,2
9524,Jessica,Gomez,1
9525,Carrie,Chen,2
9526,Jennifer,Lee,4
9527,Ashley,Fuentes,2
9528,Rachael,Carroll,1
9529,Michael,Ingram,1
9530,Rebecca,Curry,2
9531,Ian,Rowe,3
9532,Antonio,Copeland,1
9533,Erika,Brooks,2
9534,Jon,Warren,2
9535,Seth,Peck,2
9536,Christopher,Lopez,1
9537,Anna,Allen,4
9538,Elizabeth,Mclaughlin,3
9539,Sherri,Cole,2
9540,Tonya,Wyatt,1
9541,Amber,Fernandez,3
9542,Dustin,Holt,4
9543,Mark,Lawrence,3
9544,Jessica,Garcia,1
9545,Vickie,Sanchez,1
9546,Sabrina,Richardson,3
9547,Brooke,Walters,2
9548,James,Lamb,2
9549,Kimberly,Morris,4
9550,Rachel,Johnson,4
9551,Robert,Williams,1
9552,James,Garcia,4
9553,Sarah,Moore,2
9554,Michael,Greene,1
9555,William,Harper,3
9556,Michelle,Martin,4
9557,Luis,Payne,1
9558,Justin,Jacobs,1
9559,Teresa,Case,1
9560,Kathy,Brown,3
9561,Diana,Herrera,3
9562,Vanessa,Valdez,3
9563,Joshua,Martinez,3
9564,Diane,Keller,4
9565,Marie,White,2
9566,Richard,Lane,4
9567,Kenneth,Ferrell,1
9568,Thomas,Pearson,4
9569,Jennifer,Chase,4
9570,Corey,Taylor,3
9571,Eric,Randolph,3
9572,Larry,Lee,1
9573,Michele,Singleton,3
9574,Christina,Erickson,2
9575,Jessica,Wright,3
9576,Caitlin,Baker,1
9577,Jessica,Oconnor,1
9578,Robert,Cruz,1
9579,Kathryn,Sanders,4
9580,Eric,Gonzalez,1
9581,Regina,Palmer,3
9582,Lisa,Coleman,2
9583,Aaron,George,1
9584,Frank,Hodges,2
9585,Tamara,Bright,4
9586,Kelly,Sullivan,1
9587,Ian,Williams,2
9588,Ashley,Brown,3
9589,Casey,Cox,1
9590,Nicholas,Armstrong,1
9591,Timothy,Liu,3
9592,John,Simpson,4
9593,Elizabeth,Romero,4
9594,Amy,Graham,2
9595,Elizabeth,Boyer,2
9596,Scott,Dickerson,2
9597,Nicholas,Potts,4
9598,Jonathan,Myers,2
9599,Tracy,Williams,3
9600,Monica,Ruiz,2
9601,Tina,Wiggins,2
9602,Brittany,Maddox,1
9603,Peter,Carter,2
9604,Pamela,Thomas,1
9605,Ronald,Harper,3
9606,Nathan,Thompson,2
9607,Jennifer,Donaldson,1
9608,Ricardo,Lester,3
9609,William,Reyes,3
9610,Mark,Trevino,1
9611,Michael,Andrews,4
9612,Christine,Hensley,3
9613,Jared,Drake,3
9614,Kenneth,Allen,3
9615,Douglas,Anderson,3
9616,Nicholas,Foster,3
9617,Joseph,Gibson,1
9618,Lauren,Alexander,1
9619,Scott,Jones,1
9620,Stephen,Phillips,2
9621,Jessica,Walker,1
9622,Caitlin,Castro,2
9623,Troy,George,2
9624,Holly,Phillips,2
9625,Taylor,Thomas,4
9626,John,Hardy,1
9627,Jamie,Graves,1
9628,Heather,Hale,2
9629,Tammy,Garcia,3
9630,Adrian,Warren,2
9631,Cassandra,Obrien,1
9632,Kristie,Livingston,4
9633,Juan,Long,1
9634,Alan,Payne,2
9635,Cheyenne,Nixon,4
9636,Justin,Miller,2
9637,Ryan,Gray,4
9638,Scott,Smith,2
9639,Robert,Robertson,1
9640,Michael,Watkins,1
9641,Jessica,Long,3
9642,Stephen,Hooper,3
9643,Barbara,Porter,3
9644,Brittany,Mckenzie,2
9645,Dawn,Miller,1
9646,Ashley,Peterson,4
9647,Christine,Thompson,1
9648,Beverly,Howell,3
9649,Melinda,Benitez,1
9650,Logan,Walker,4
9651,Tony,Parks,3
9652,Cynthia,Morgan,2
9653,Samantha,Martin,1
9654,Jason,Trujillo,2
9655,Oscar,Pitts,4
9656,Wendy,Morris,1
9657,Andrea,Martin,4
9658,Kevin,Quinn,4
9659,Patricia,Davis,3
9660,Blake,Wang,1
9661,Craig,Rogers,1
9662,Jessica,Turner,1
9663,Amanda,Hanson,1
9664,Julie,Bryant,2
9665,Derek,Green,2
9666,Kim,Stone,1
9667,Pam,Franco,2
9668,Matthew,Smith,1
9669,Manuel,Parker,1
9670,Rachel,Walker,2
9671,Diana,Stevenson,1
9672,David,Finley,2
9673,Laura,Wright,2
9674,Kathryn,Washington,4
9675,Janice,Sampson,2
9676,Jonathan,Allen,2
9677,James,Ross,1
9678,Andrea,Gonzalez,4
9679,William,Russell,1
9680,Allen,Chavez,4
9681,Katelyn,Dawson,2
9682,John,Flores,3
9683,Derek,Henry,1
9684,Kayla,Green,1
9685,Christina,Mullins,2
9686,Stephen,Lewis,1
9687,Charles,Mcdowell,3
9688,Joseph,Ellis,2
9689,Jerome,Adams,2
9690,Joseph,Hansen,2
9691,David,Nguyen,2
9692,Malik,Perry,4
9693,Brian,Brown,3
9694,Dawn,Sullivan,2
9695,Jeremy,Foley,2
9696,Shane,Gonzalez,2
9697,Rebecca,Gutierrez,2
9698,Adam,Whitney,2
9699,James,Jones,3
9700,Anthony,Herrera,3
9701,Daniel,Bonilla,2
9702,Courtney,Taylor,2
9703,Kurt,Perez,2
9704,Justin,Walker,3
9705,Rebecca,Rodriguez,3
9706,Amanda,Meyer,1
9707,Evan,Johnson,4
9708,Francisco,Whitney,2
9709,Michelle,Brooks,2
9710,Kristina,James,3
9711,James,Brennan,4
9712,Terrence,Robinson,2
9713,Dawn,Robertson,2
9714,Ivan,Riddle,2
9715,Ashley,Mora,2
9716,Jenna,Howard,3
9717,Timothy,Jackson,2
9718,Casey,Gomez,1
9719,John,Dunn,1
9720,Kevin,Steele,4
9721,Michael,Haynes,1
9722,Christopher,Ortiz,4
9723,Paul,Beard,3
9724,Heidi,Salazar,2
9725,Troy,Little,2
9726,Christine,Peters,1
9727,Sara,Blevins,1
9728,Tony,Greene,2
9729,Gina,Hahn,1
9730,Andrew,Ortiz,2
9731,Autumn,Wilson,1
9732,Blake,Murphy,1
9733,Deborah,Marshall,2
9734,Sabrina,Thomas,2
9735,Justin,Byrd,2
9736,Patricia,Vargas,2
9737,Brooke,Ellis,2
9738,Kathy,Lee,3
9739,Raymond,Barnes,4
9740,Melissa,Harris,3
9741,Lauren,Miller,3
9742,Timothy,Rivera,3
9743,Michael,Curry,4
9744,Eric,Zhang,2
9745,Stacy,Vargas,3
9746,Jesse,Herring,2
9747,Miranda,Ross,3
9748,Michael,Brown,3
9749,Danny,Walker,1
9750,Bryan,Nichols,1
9751,Matthew,Allen,4
9752,Amber,Becker,1
9753,Joseph,Jacobs,1
9754,Michael,Carroll,2
9755,Mary,Shaffer,3
9756,Adam,Hull,1
9757,John,Boyle,3
9758,Chris,Henderson,2
9759,Daniel,Love,2
9760,Kendra,Spencer,2
9761,Tammy,Anderson,3
9762,Mia,Ortiz,2
9763,Linda,Carpenter,2
9764,Angela,Blevins,1
9765,Jessica,Ross,2
9766,Lauren,Jones,3
9767,Nancy,Terry,2
9768,Diana,Rivera,1
9769,Kelli,Harris,1
9770,Joseph,Smith,2
9771,Brenda,White,1
9772,Monica,Johnson,2
9773,Alexander,Bauer,2
9774,Richard,Hale,3
9775,Mary,Walker,3
9776,Emily,Preston,2
9777,Frank,Duncan,1
9778,Michelle,Sanchez,2
9779,Lisa,Walker,3
9780,Austin,Wilson,3
9781,Clayton,King,4
9782,Ashley,Reynolds,1
9783,John,Cameron,2
9784,Rachel,Hoffman,2
9785,Robin,White,3
9786,Bryan,Moore,2
9787,Randy,Hill,2
9788,Paige,Fitzpatrick,2
9789,Christine,Davies,4
9790,Kevin,Rosales,2
9791,Cory,George,3
9792,Debra,Walls,1
9793,Jeffrey,Johnston,2
9794,Dana,Savage,4
9795,Jason,Gibbs,4
9796,Jeff,Hartman,2
9797,Cindy,Price,4
9798,Stephanie,Perez,3
9799,Julie,Cunningham,1
9800,Natalie,Aguilar,3
9801,Carrie,Kim,1
9802,Kimberly,Lindsey,1
9803,Jasmine,Flynn,4
9804,Kimberly,Morgan,1
9805,Sharon,Gill,1
9806,Brianna,Jones,2
9807,Deanna,Owens,1
9808,Carrie,Green,1
9809,Alexander,King,3
9810,Amanda,Everett,2
9811,Stephanie,Parsons,3
9812,Luke,Cook,1
9813,Christopher,Gardner,2
9814,Mary,Bradford,1
9815,Stephen,Griffin,3
9816,Willie,Clark,1
9817,Patrick,Brown,2
9818,Jared,Price,2
9819,Jimmy,Higgins,3
9820,Donna,Mccall,1
9821,Edward,Hodges,1
9822,Laura,Alexander,2
9823,Adam,James,1
9824,Jessica,Guzman,2
9825,Jonathan,Garza,2
9826,Stacy,Gross,1
9827,Kaitlyn,Smith,3
9828,John,Terry,1
9829,Michael,Vega,2
9830,Katie,Simmons,3
9831,Stephanie,Rollins,2
9832,Timothy,Myers,3
9833,Kevin,Grimes,3
9834,Don,Moss,3
9835,Cindy,Bean,3
9836,Jenny,Smith,4
9837,Monica,Daugherty,4
9838,Laura,Buck,3
9839,Katherine,White,1
9840,Cheryl,Jones,3
9841,Tara,Williams,2
9842,Susan,Vazquez,1
9843,Christina,Fischer,1
9844,Jenna,Hudson,2
9845,Michelle,Holt,1
9846,Jimmy,Neal,1
9847,Nicole,Cunningham,4
9848,Matthew,Gomez,2
9849,Laurie,Baker,1
9850,Aaron,Fischer,1
9851,Kimberly,Frey,4
9852,Brenda,Brown,1
9853,Erica,Lawrence,3
9854,Nathaniel,Briggs,1
9855,Melissa,Moore,4
9856,Anthony,Burch,1
9857,Lisa,Flores,3
9858,Susan,Erickson,1
9859,Michelle,Randall,1
9860,Jeremy,Gutierrez,3
9861,Christina,Brewer,4
9862,George,Hall,2
9863,Tonya,Rice,2
9864,Patrick,Padilla,2
9865,Kendra,Hernandez,2
9866,Christina,Jones,1
9867,Timothy,Watson,3
9868,Carla,Calhoun,4
9869,Robert,Dillon,1
9870,Ryan,Solis,2
9871,Dustin,Bailey,2
9872,Casey,Allen,1
9873,Christy,Pearson,2
9874,John,Austin,3
9875,Rachel,Young,2
9876,Richard,Taylor,1
9877,Emily,Lee,2
9878,Robin,Clark,4
9879,Angel,Obrien,1
9880,Kyle,Caldwell,4
9881,Vincent,Sanders,4
9882,Abigail,Kent,2
9883,Walter,Duncan,2
9884,Robin,Blackwell,4
9885,Brian,Sanchez,2
9886,Michael,Kim,3
9887,Thomas,Little,4
9888,Mark,Cox,2
9889,Molly,Davies,4
9890,Natalie,Abbott,3
9891,Charlene,Hall,2
9892,Alison,Mccoy,2
9893,Erica,Lopez,2
9894,Sara,Montes,4
9895,Elizabeth,Williams,4
9896,Deborah,Ibarra,4
9897,Brenda,Brewer,2
9898,Cindy,Scott,2
9899,Matthew,Harrison,4
9900,Kenneth,Ball,1
9901,Russell,Miller,2
9902,Andrea,Conley,4
9903,Carla,Smith,1
9904,David,Thomas,1
9905,Jennifer,Santiago,2
9906,Tammy,Ward,4
9907,Curtis,Mack,3
9908,Samantha,Moody,2
9909,Christopher,Wilson,1
9910,Jasmine,Lee,2
9911,Gary,Webster,4
9912,Christopher,Lozano,4
9913,Eric,Lopez,2
9914,Tammy,Nash,1
9915,Kristy,Harrison,1
9916,Angela,Norman,3
9917,Mark,Ford,1
9918,Tamara,Parker,1
9919,Heather,Garrison,2
9920,Jessica,Bradshaw,1
9921,Pamela,Guerrero,1
9922,Nicholas,Thomas,4
9923,Robert,Frederick,1
9924,Marissa,Schmidt,2
9925,Scott,Lynch,2
9926,David,Gonzalez,1
9927,Ronnie,Carson,1
9928,Timothy,Barker,2
9929,Samantha,Walker,1
9930,James,Weeks,4
9931,Michael,Ho,2
9932,Steven,Hale,3
9933,Yolanda,Hansen,1
9934,Doris,Diaz,2
9935,Lisa,Singleton,2
9936,Julia,Rodriguez,2
9937,Stacey,Steele,2
9938,Joseph,Weaver,1
9939,Autumn,Collins,3
9940,Jacqueline,Carter,3
9941,Kevin,Guzman,1
9942,Lisa,Mitchell,1
9943,Joshua,Kemp,4
9944,Tina,Cobb,2
9945,Dawn,Castillo,2
9946,Kathleen,Nelson,1
9947,Jessica,Huang,2
9948,Leslie,Hamilton,4
9949,Jacob,Nguyen,4
9950,Brooke,Smith,1
9951,Lance,Jimenez,2
9952,John,Ramirez,2
9953,Laura,Turner,4
9954,Rachel,Butler,1
9955,Manuel,Howard,2
9956,Jennifer,Howell,4
9957,Brian,Weber,1
9958,Sarah,Young,3
9959,Brandon,Owens,1
9960,Michael,Allen,3
9961,George,Arnold,4
9962,Todd,Knox,1
9963,Michael,Bailey,3
9964,Shannon,Vargas,1
9965,Andrea,Walsh,4
9966,Ashley,Nguyen,1
9967,Annette,Leach,3
9968,Brenda,Jackson,1
9969,Ryan,Parker,2
9970,John,Houston,1
9971,Kevin,Duncan,1
9972,Sara,Fuller,1
9973,Amy,Kelly,2
9974,Timothy,Turner,4
9975,Shari,Smith,3
9976,Julia,Jones,2
9977,Katherine,Shields,2
9978,Paula,Williams,1
9979,Sonya,Cain,1
9980,Jacob,Jackson,4
9981,Cheryl,Lewis,2
9982,Jeremiah,Walton,2
9983,Aaron,Wilson,2
9984,Brooke,Johnson,3
9985,Laura,Trevino,4
9986,Joshua,Barnes,2
9987,Warren,Small,3
9988,Erin,Holt,1
9989,Linda,Ward,1
9990,Charles,Hall,2
9991,Rachel,Brandt,3
9992,Melissa,Edwards,1
9993,Felicia,Bailey,2
9994,Danny,Wilson,4
9995,Hannah,Conner,2
9996,Jack,Bishop,2
9997,Kevin,Armstrong,3
9998,Robert,Bennett,3
9999,Kevin,Woodard,4
10000,Lisa,Owens,3
10001,Melissa,Cohen,2
10002,Joseph,Hunt,4
10003,Amanda,Thompson,2
10004,Jeremy,Martinez,2
10005,Gloria,Diaz,2
10006,Gabrielle,Shaw,1
10007,Nicholas,Vega,2
10008,Kenneth,Hicks,4
10009,Alexander,Andersen,3
10010,Dustin,Gonzales,4
10011,David,Weber,3
10012,Michael,Lewis,2
10013,Shannon,Smith,1
10014,Jesse,Bell,1
10015,Alejandra,Peterson,2
10016,Whitney,Campos,1
10017,Catherine,Scott,4
10018,Vincent,Evans,1
10019,Denise,Baxter,3
10020,Jacob,Edwards,2
10021,Michael,Sullivan,4
10022,Linda,Bryant,4
10023,Mary,Reyes,2
10024,William,Colon,1
10025,Jason,Martin,3
10026,Ashley,Miranda,3
10027,Micheal,Baker,3
10028,William,Garcia,2
10029,Michael,Stanley,4
10030,Antonio,Tucker,3
10031,Jonathan,Allen,2
10032,Erin,Bridges,3
10033,Mariah,Mooney,3
10034,Eddie,Davis,3
10035,Ruth,Jackson,2
10036,Daniel,Lloyd,2
10037,Elizabeth,Collins,1
10038,Sara,West,1
10039,David,Byrd,1
10040,Lauren,Fitzgerald,1
10041,Ashley,Valdez,3
10042,Keith,Kerr,3
10043,Kara,Ruiz,2
10044,Travis,Wells,3
10045,Beth,Smith,2
10046,Kenneth,Collins,1
10047,Mercedes,Rivera,1
10048,Lawrence,Wilson,1
10049,Richard,Miller,1
10050,Andrew,Carpenter,2
10051,Victor,Davis,1
10052,Gregory,Gates,3
10053,Jasmine,Lam,1
10054,Joshua,Rhodes,1
10055,Kevin,Flores,3
10056,Kelly,Schultz,2
10057,Richard,Mason,1
10058,Dennis,Ruiz,4
10059,Carmen,Munoz,2
10060,Lisa,Mitchell,2
10061,Michael,Gross,2
10062,Maria,Lopez,1
10063,Michelle,Olson,2
10064,Kimberly,Gross,2
10065,Matthew,Lewis,1
10066,Kristine,Flynn,1
10067,Mary,Carpenter,1
10068,Tammy,Peterson,4
10069,Frank,Durham,2
10070,Stephanie,Conner,2
10071,Karen,Garza,1
10072,Christina,Roberts,1
10073,Tiffany,Gonzalez,1
10074,Ivan,Evans,2
10075,Donald,Owens,4
10076,Kathleen,Wright,1
10077,Jennifer,Daniel,1
10078,Kelly,Hall,1
10079,Kelly,Brown,2
10080,Evelyn,Rosario,2
10081,Linda,Johnson,1
10082,Patty,Norris,2
10083,Chelsea,Carson,2
10084,Catherine,Alexander,1
10085,Grace,Joyce,2
10086,Danielle,Stewart,2
10087,Jeffery,Peterson,4
10088,Dawn,Harris,4
10089,David,Swanson,4
10090,Daniel,Bonilla,1
10091,Jesse,Richards,4
10092,Hunter,Morales,2
10093,Kenneth,Mcguire,2
10094,Kaylee,Clark,1
10095,Seth,Douglas,1
10096,Kelli,Sheppard,3
10097,Linda,Mendoza,1
10098,Shane,Johnson,2
10099,Stephen,Smith,1
10100,Priscilla,Martin,1
10101,Catherine,George,2
10102,Albert,Lewis,4
10103,Vickie,Robertson,1
10104,Tamara,Nguyen,2
10105,Stephanie,Sawyer,1
10106,Kathryn,Rasmussen,4
10107,Heather,Sullivan,2
10108,Gregory,Marks,3
10109,Frank,Garcia,1
10110,Mallory,Long,1
10111,Diane,Sampson,4
10112,Kevin,Valdez,4
10113,Kelly,Harvey,1
10114,Diana,Berry,1
10115,Willie,Ramirez,1
10116,Brian,Mccall,1
10117,Jonathan,Hernandez,2
10118,Gloria,Jones,1
10119,Amanda,Nelson,1
10120,Caroline,Cortez,3
10121,Albert,Stewart,2
10122,Jeremy,Daniel,2
10123,Jon,Daniel,2
10124,Patrick,Perry,4
10125,Samantha,Andersen,4
10126,Julie,Tucker,2
10127,Erin,Anderson,3
10128,Lacey,Reed,3
10129,Joshua,Young,2
10130,Laura,George,1
10131,Lindsay,Gardner,1
10132,David,Black,3
10133,Joshua,Reyes,1
10134,Mary,Miller,1
10135,Dennis,Herring,2
10136,Ricky,Dean,2
10137,Alexandra,Ellis,4
10138,Austin,Kim,1
10139,Allen,Nguyen,1
10140,Benjamin,Williamson,4
10141,Eddie,Bradshaw,2
10142,Brandon,Price,2
10143,Shawn,Walter,2
10144,Sean,Wang,2
10145,Stacy,Hernandez,4
10146,Cindy,Collins,2
10147,Robert,Maldonado,2
10148,Adam,Brooks,3
10149,Amanda,Solis,4
10150,Charles,Huynh,4
10151,Sandra,Zhang,2
10152,Jake,House,1
10153,Jackie,Dyer,3
10154,Daniel,Walsh,3
10155,Edward,Colon,1
10156,Dennis,Davis,2
10157,Shelly,Mitchell,2
10158,Amy,Clark,4
10159,Michael,Berry,1
10160,Barbara,Anderson,1
10161,Janet,Gutierrez,1
10162,Karen,Heath,4
10163,Tony,Thomas,4
10164,Melvin,Cummings,1
10165,Heather,Riggs,2
10166,Arthur,Jackson,4
10167,Cheryl,Flores,2
10168,Stephen,Hart,2
10169,Tommy,Alvarado,2
10170,Peter,Obrien,1
10171,Krystal,Salas,1
10172,David,Padilla,3
10173,Michelle,Ashley,3
10174,Johnny,Hill,2
10175,James,Whitaker,2
10176,Samuel,Olson,1
10177,Susan,Lewis,3
10178,Patrick,Ryan,1
10179,Morgan,Howard,4
10180,Wendy,Waters,3
10181,Daniel,Cooper,3
10182,Vincent,Ward,1
10183,Jon,Ramirez,1
10184,Mark,Le,1
10185,Dana,Hudson,3
10186,Sierra,Walters,1
10187,Kelly,Price,2
10188,Devin,Williams,2
10189,Anthony,Harding,1
10190,Jonathan,Williams,2
10191,Rebecca,Cortez,2
10192,Rachel,Smith,3
10193,Victoria,Lyons,1
10194,Jonathan,Marsh,1
10195,Chad,Ramos,2
10196,Daniel,Smith,1
10197,Chelsea,Romero,3
10198,Erica,Brown,1
10199,Christopher,Munoz,2
10200,Lindsay,Leach,1
10201,Patrick,Carter,1
10202,Veronica,Brown,2
10203,Timothy,Wolfe,4
10204,Jonathan,Mcclain,3
10205,Eric,Scott,1
10206,Alexandra,Stewart,1
10207,Brian,Sweeney,1
10208,Olivia,Fletcher,1
10209,Dana,Williams,4
10210,Edward,Reid,4
10211,Danny,Frazier,3
10212,Virginia,Marshall,2
10213,Olivia,Miller,4
10214,Ashley,Wilson,4
10215,Edward,Brown,2
10216,Janice,Turner,3
10217,Brian,Clark,2
10218,Ashley,Gonzalez,3
10219,Amber,Wilkerson,2
10220,Paul,Beasley,1
10221,Paul,Smith,3
10222,Susan,Tucker,1
10223,Charles,Stone,2
10224,Donna,Williams,3
10225,Angela,Johnston,2
10226,David,Liu,2
10227,Joseph,Dalton,1
10228,Matthew,Perry,3
10229,Dustin,Morris,2
10230,Alexandria,Gates,2
10231,Susan,Flores,3
10232,Melanie,Ho,4
10233,Richard,Carroll,1
10234,Penny,Delacruz,1
10235,Mitchell,Weeks,4
10236,Sara,Smith,4
10237,Kevin,Johnston,3
10238,James,Jones,1
10239,Justin,Williams,2
10240,Kimberly,Young,3
10241,Jeffrey,Martinez,2
10242,Sue,Gonzalez,3
10243,Mary,Landry,2
10244,Jon,Black,2
10245,William,Bennett,1
10246,Sandra,Schwartz,4
10247,Evan,Peterson,2
10248,Kathryn,Oconnor,2
10249,Michael,Bautista,2
10250,Linda,Tate,1
10251,Billy,Hubbard,3
10252,Oscar,Ryan,4
10253,Jaclyn,Waters,3
10254,Justin,Russell,4
10255,Jennifer,Moore,1
10256,Patricia,Oliver,4
10257,Leslie,Richardson,1
10258,Alexandra,Wood,2
10259,Cristina,Norton,4
10260,Brittney,Durham,2
10261,Angela,Foster,1
10262,Brandon,Pope,4
10263,Shannon,Davis,4
10264,Angela,Yu,2
10265,Faith,Hughes,1
10266,Brian,Pearson,1
10267,Summer,Keith,2
10268,Timothy,David,1
10269,David,Miller,1
10270,Susan,Stewart,1
10271,Richard,Morrow,1
10272,Linda,Walton,2
10273,Jacob,Lopez,1
10274,William,Morales,2
10275,Mercedes,Barnes,1
10276,Kelly,Potts,1
10277,Lori,Harris,2
10278,Lance,Mitchell,1
10279,Andrew,Walsh,1
10280,Roberta,Woods,2
10281,Tiffany,Valenzuela,2
10282,Joseph,Mata,2
10283,Karen,Huff,2
10284,Geoffrey,Schmidt,2
10285,Frederick,Lam,1
10286,Michelle,Rice,2
10287,Cindy,Branch,2
10288,Claudia,Petty,2
10289,Jasmine,Carter,3
10290,Ashley,Gallagher,2
10291,Sandra,Lewis,4
10292,Isaac,Hoffman,1
10293,Julie,Maldonado,4
10294,Kimberly,Bell,2
10295,Ana,Thomas,1
10296,Susan,Johnson,2
10297,Kelly,Fowler,2
10298,Rebecca,Mcintyre,1
10299,Carolyn,Miller,1
10300,Grant,Rice,3
10301,Mark,Davis,2
10302,Danny,Evans,1
10303,Susan,Perez,3
10304,James,Stevens,2
10305,Holly,Cox,2
10306,Ashley,Thornton,1
